4   2.7700    1.2420    1.3758
  -0.0081    0.0120    1.4769     0.000
   1.9648    0.7880   -0.2589   136.172
   0.6871    2.1224   -0.1210   194.177
   2.6870    2.5253    1.5623    39.319
