1 4 1.72 0.0
 0.000  0.000 1.0   0.005 0.0 0.0 0.0 0.0
 0.475  0.436 2.10  0.005 0.05 0.0 0.0 0.0
 0.872  0.135 1.55  0.005 0.04 0.0 0.0 0.0
 0.585 -0.712 1.14  0.005 0.03 0.0 0.0 0.0
