4   1.0900   -0.1084    0.8158
   0.0166   -0.0062   -5.2855    11.667
  -0.9421    1.0989    6.9954     0.000
   0.6824    1.1783   19.6727     5.351
   0.3566    1.5164  -18.5824     5.559
