4   1.2400   -0.3062    0.1528
  -0.5226   -0.0826   -4.7489     3.376
   0.0020    0.0014    7.0011     0.000
  -0.5184    0.4220    8.7464     0.785
  -0.1483    0.4310   -8.1983     1.592
