accept 5.222824e+01  3.319178e+02  1.111414e+00  1.653072e+00  8.951359e-01  4.342708e+01 
accept 5.339426e+01  3.322238e+02  1.114134e+00  1.654419e+00  8.951742e-01  4.335134e+01 
accept 5.245170e+01  3.321006e+02  1.114722e+00  1.649242e+00  8.951412e-01  4.332675e+01 
reject 5.532857e+01  3.319564e+02  1.119598e+00  1.652282e+00  8.951793e-01  4.336038e+01 
reject 8.810695e+01  3.336219e+02  1.114112e+00  1.645957e+00  8.951592e-01  4.333904e+01 
reject 5.751315e+01  3.314391e+02  1.114475e+00  1.647248e+00  8.952497e-01  4.328455e+01 
reject 6.125585e+01  3.327774e+02  1.114330e+00  1.648951e+00  8.951752e-01  4.326638e+01 
reject 5.677888e+01  3.314372e+02  1.117020e+00  1.651520e+00  8.951238e-01  4.333135e+01 
reject 1.044801e+02  3.299314e+02  1.119388e+00  1.646498e+00  8.951544e-01  4.330253e+01 
reject 6.586807e+01  3.310163e+02  1.119503e+00  1.650748e+00  8.951456e-01  4.340384e+01 
accept 5.317258e+01  3.318984e+02  1.120597e+00  1.646863e+00  8.950565e-01  4.335113e+01 
reject 5.758420e+01  3.324306e+02  1.120890e+00  1.641700e+00  8.950115e-01  4.331315e+01 
reject 1.290875e+02  3.342976e+02  1.121836e+00  1.650775e+00  8.950080e-01  4.329719e+01 
reject 6.759449e+01  3.327499e+02  1.125828e+00  1.647985e+00  8.950265e-01  4.336114e+01 
reject 6.548907e+01  3.328849e+02  1.120277e+00  1.647705e+00  8.950131e-01  4.334680e+01 
reject 6.325714e+01  3.327883e+02  1.120647e+00  1.649706e+00  8.951336e-01  4.334873e+01 
reject 5.611912e+01  3.315111e+02  1.122874e+00  1.645448e+00  8.951195e-01  4.333963e+01 
reject 6.477104e+01  3.327300e+02  1.124966e+00  1.645984e+00  8.950393e-01  4.333949e+01 
accept 5.653302e+01  3.314152e+02  1.118408e+00  1.649320e+00  8.951074e-01  4.335731e+01 
reject 1.144165e+02  3.297751e+02  1.120769e+00  1.649800e+00  8.951311e-01  4.337758e+01 
reject 6.230365e+01  3.311848e+02  1.116322e+00  1.648625e+00  8.951221e-01  4.321734e+01 
reject 1.081464e+02  3.298488e+02  1.121173e+00  1.646700e+00  8.951178e-01  4.339717e+01 
reject 6.661069e+01  3.309704e+02  1.121112e+00  1.648698e+00  8.951619e-01  4.338472e+01 
accept 5.498509e+01  3.317424e+02  1.117208e+00  1.650319e+00  8.950631e-01  4.349834e+01 
reject 1.334122e+02  3.344373e+02  1.116146e+00  1.650691e+00  8.950989e-01  4.353274e+01 
reject 5.665898e+01  3.320311e+02  1.116326e+00  1.645805e+00  8.951006e-01  4.357947e+01 
reject 7.815648e+01  3.331407e+02  1.119035e+00  1.648695e+00  8.951320e-01  4.362778e+01 
reject 7.117280e+01  3.307440e+02  1.113713e+00  1.646783e+00  8.949916e-01  4.349215e+01 
reject 6.000556e+01  3.315888e+02  1.116604e+00  1.652937e+00  8.951223e-01  4.357134e+01 
reject 7.459086e+01  3.306557e+02  1.114848e+00  1.650037e+00  8.950088e-01  4.351398e+01 
accept 5.415712e+01  3.321726e+02  1.118196e+00  1.648333e+00  8.949971e-01  4.345438e+01 
reject 5.880566e+01  3.326641e+02  1.115060e+00  1.649583e+00  8.950136e-01  4.339427e+01 
accept 5.209982e+01  3.318887e+02  1.115208e+00  1.650114e+00  8.950386e-01  4.339249e+01 
reject 1.103098e+02  3.297867e+02  1.114985e+00  1.644960e+00  8.950380e-01  4.337649e+01 
reject 6.223241e+01  3.328666e+02  1.113904e+00  1.652033e+00  8.950817e-01  4.334420e+01 
reject 5.660872e+01  3.325287e+02  1.111974e+00  1.649354e+00  8.950580e-01  4.342165e+01 
reject 5.975125e+01  3.321862e+02  1.121592e+00  1.653055e+00  8.950298e-01  4.343470e+01 
accept 5.262650e+01  3.317463e+02  1.114166e+00  1.649315e+00  8.950916e-01  4.340189e+01 
reject 5.532618e+01  3.323271e+02  1.115701e+00  1.654385e+00  8.951086e-01  4.340024e+01 
accept 5.261009e+01  3.321447e+02  1.116369e+00  1.649605e+00  8.951804e-01  4.339174e+01 
accept 5.213423e+01  3.320350e+02  1.112500e+00  1.653724e+00  8.951427e-01  4.339707e+01 
reject 5.356894e+01  3.319421e+02  1.112480e+00  1.657199e+00  8.951376e-01  4.338733e+01 
accept 5.317911e+01  3.318680e+02  1.113175e+00  1.654878e+00  8.952177e-01  4.340864e+01 
reject 6.089179e+01  3.328122e+02  1.115320e+00  1.653128e+00  8.952236e-01  4.339877e+01 
accept 6.571337e+01  3.330381e+02  1.109498e+00  1.651253e+00  8.951841e-01  4.339401e+01 
accept 5.849186e+01  3.327324e+02  1.109255e+00  1.653863e+00  8.952572e-01  4.329381e+01 
reject 1.302722e+02  3.345118e+02  1.111011e+00  1.653138e+00  8.952701e-01  4.326144e+01 
accept 5.485951e+01  3.321290e+02  1.110236e+00  1.649853e+00  8.952518e-01  4.325393e+01 
reject 5.907870e+01  3.323891e+02  1.112782e+00  1.646560e+00  8.952618e-01  4.319566e+01 
reject 7.153567e+01  3.330631e+02  1.109820e+00  1.647317e+00  8.952396e-01  4.322672e+01 
reject 6.415332e+01  3.327503e+02  1.108688e+00  1.646479e+00  8.952639e-01  4.329925e+01 
accept 5.307568e+01  3.322462e+02  1.109418e+00  1.653570e+00  8.952051e-01  4.330842e+01 
reject 7.732823e+01  3.334525e+02  1.108995e+00  1.657471e+00  8.951620e-01  4.336423e+01 
reject 8.082489e+01  3.334974e+02  1.110395e+00  1.652379e+00  8.951597e-01  4.328869e+01 
reject 9.118459e+01  3.337706e+02  1.101621e+00  1.658076e+00  8.951816e-01  4.328558e+01 
reject 1.049912e+02  3.300974e+02  1.106938e+00  1.649061e+00  8.952119e-01  4.325297e+01 
reject 9.132017e+01  3.337592e+02  1.111007e+00  1.651193e+00  8.951738e-01  4.332709e+01 
reject 6.622956e+01  3.309985e+02  1.110359e+00  1.654991e+00  8.952465e-01  4.338980e+01 
accept 5.340769e+01  3.317971e+02  1.106759e+00  1.656084e+00  8.951788e-01  4.332407e+01 
reject 1.057077e+02  3.340898e+02  1.106109e+00  1.660322e+00  8.951143e-01  4.330204e+01 
reject 7.080976e+01  3.308136e+02  1.111388e+00  1.655712e+00  8.951015e-01  4.330538e+01 
reject 6.550301e+01  3.311260e+02  1.105852e+00  1.660183e+00  8.951892e-01  4.325970e+01 
reject 6.483056e+01  3.329797e+02  1.103433e+00  1.655292e+00  8.951762e-01  4.335894e+01 
reject 7.540949e+01  3.306707e+02  1.107141e+00  1.653391e+00  8.950909e-01  4.337350e+01 
reject 5.398460e+01  3.322670e+02  1.105835e+00  1.659288e+00  8.952199e-01  4.326559e+01 
reject 5.497144e+01  3.322091e+02  1.107789e+00  1.661152e+00  8.951837e-01  4.324710e+01 
reject 5.900663e+01  3.313318e+02  1.109658e+00  1.648690e+00  8.950971e-01  4.339363e+01 
accept 5.211846e+01  3.320667e+02  1.107444e+00  1.657565e+00  8.952152e-01  4.337605e+01 
reject 5.819216e+01  3.320658e+02  1.110939e+00  1.663750e+00  8.951763e-01  4.340693e+01 
reject 5.662314e+01  3.315063e+02  1.106245e+00  1.654955e+00  8.952284e-01  4.338155e+01 
reject 8.871410e+01  3.336995e+02  1.111829e+00  1.659600e+00  8.952108e-01  4.339023e+01 
reject 5.518870e+01  3.321164e+02  1.109518e+00  1.661295e+00  8.951665e-01  4.344754e+01 
accept 5.234803e+01  3.320861e+02  1.110297e+00  1.656704e+00  8.951787e-01  4.335379e+01 
reject 8.872512e+01  3.303597e+02  1.108194e+00  1.657033e+00  8.952015e-01  4.338497e+01 
reject 7.341358e+01  3.308008e+02  1.111961e+00  1.659142e+00  8.950992e-01  4.338471e+01 
accept 5.477555e+01  3.321483e+02  1.107848e+00  1.658940e+00  8.951623e-01  4.322347e+01 
reject 6.835926e+01  3.331026e+02  1.107334e+00  1.662541e+00  8.951392e-01  4.326449e+01 
reject 5.855609e+01  3.323547e+02  1.113826e+00  1.659381e+00  8.951710e-01  4.324067e+01 
reject 6.701629e+01  3.312953e+02  1.105336e+00  1.665716e+00  8.951719e-01  4.317761e+01 
reject 5.725236e+01  3.322061e+02  1.099773e+00  1.659917e+00  8.950585e-01  4.323271e+01 
accept 5.467458e+01  3.322549e+02  1.103914e+00  1.661580e+00  8.951058e-01  4.325446e+01 
reject 8.952289e+01  3.304914e+02  1.099752e+00  1.666219e+00  8.951538e-01  4.324818e+01 
reject 1.238671e+02  3.343045e+02  1.109439e+00  1.664220e+00  8.950444e-01  4.322201e+01 
reject 6.838813e+01  3.310325e+02  1.102716e+00  1.662010e+00  8.951103e-01  4.325336e+01 
accept 5.688840e+01  3.325759e+02  1.105074e+00  1.661037e+00  8.951265e-01  4.327461e+01 
reject 6.460940e+01  3.328744e+02  1.105554e+00  1.654980e+00  8.950452e-01  4.324393e+01 
reject 9.267822e+01  3.302949e+02  1.104910e+00  1.659742e+00  8.951389e-01  4.330984e+01 
accept 5.441663e+01  3.323585e+02  1.107908e+00  1.658772e+00  8.950842e-01  4.329008e+01 
reject 5.766412e+01  3.313705e+02  1.109344e+00  1.656348e+00  8.951037e-01  4.332505e+01 
reject 6.068355e+01  3.327511e+02  1.105261e+00  1.654885e+00  8.950850e-01  4.329901e+01 
