4   2.7200   -0.6907    0.2704
  -0.8855   -0.4952   -0.8292    24.118
   0.3810   -0.0390    2.2352     2.099
  -1.7640    0.5740    2.1753     0.000
  -0.4517    1.0235   -0.8196    24.416
