4   2.4300   -0.3051    0.7709
   0.0233    0.0525   66.0577     0.000
  -1.0918    0.7875 -163.5939     2.546
  -0.8613    1.3314  192.0072     2.394
   0.1751    1.3936  -91.6715     3.246
